Time,Frequency reference,Output frequency,Output current,Output voltage,Output power,DC bus voltage,Output frequency after soft-start,Fault output,During Run,Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling fin temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,Casing temperature,Power loss,Temperature,
 11:15:26.512,40,40,7.43,305.8,-0.4,610,40,0,1,400,50,240,35,20,-17.4,46,55,-0.374,54.9439,3955.700971
 11:15:27.284,40,40,7.42,305.8,0.1,599,40,0,1,400,50,240,35,20,-17.4,46,55,0.0935,55.014025,3935.080224
 11:15:28.053,40,40,7.75,305.8,0.8,599,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.748,55.1122,3906.391642
 11:15:28.824,40,40,7.7,305.8,0.9,601,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.8415,55.126225,3902.310383
 11:15:29.600,40,40,7.67,305.8,0.8,598,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.748,55.1122,3906.391642
 11:15:30.378,40,40,7.75,305.8,0.6,602,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:15:31.151,40,40,7.81,305.8,1,607,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.935,55.14025,3898.233387
 11:15:31.924,40,40,7.64,305.8,0.8,613,40,0,1,400,50,240,35,20,-17.4,46,55,0.748,55.1122,3906.391642
 11:15:32.706,40,40,7.58,305.9,0.2,613,40,0,1,400,50,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:15:33.486,40,40,7.41,305.9,-0.2,617,40,0,1,400,50,240,35,20,-17.4,46,55.1,-0.187,55.07195,3918.128065
 11:15:34.265,40,40,7.59,305.8,-0.8,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,-0.748,54.9878,3942.779255
 11:15:35.047,40,40,7.8,305.8,0.9,619,40,0,1,400,50,240,35,20,-17.4,46,55.1,0.8415,55.226225,3873.333819
 11:15:35.827,40,40,7.77,305.8,0.5,624,40,0,1,399,50,240,35,20,-17.4,46,55.1,0.4675,55.170125,3889.563073
 11:15:36.618,40,40,7.56,305.9,0,625,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,0,55.1,3909.9453
 11:15:37.409,40,40,7.45,305.9,0.2,625,40,0,1,400,50,240,35,20,-17.4,46,55.1,0.187,55.12805,3901.779623
 11:15:38.204,40,40,7.72,305.8,0.6,616,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,0.561,55.18415,3885.499395
 11:15:38.987,40,40,7.43,305.9,-0.4,617,40,0,1,400,50,240,35,20,-17.4,46,55.1,-0.374,55.0439,3926.327956
 11:15:39.771,40,40,7.68,305.8,0.1,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,0.0935,55.114025,3905.860327
 11:15:40.561,40,40,7.49,305.8,-0.3,618,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,-0.2805,55.057925,3922.225868
 11:15:41.348,40,40,7.73,305.8,1,619,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,0.935,55.24025,3869.287097
 11:15:42.136,40,40,7.59,305.8,-0.1,621,40,0,1,400,50,240,35,20,-17.4,46,55.1,-0.0935,55.085975,3914.034544
 11:15:42.925,40,40,7.77,305.8,0.7,623,40,0,1,400,50,240,35,20,-17.4,46,55.1,0.6545,55.198175,3881.439963
 11:15:43.716,40,40,7.52,305.8,-0.5,624,40,0,1,400,50,240,35,20,-17.4,46,55.1,-0.4675,55.029875,3930.434334
 11:15:44.506,40,40,7.65,305.8,0.4,619,40,0,1,400,50,240,35,20,-17.4,46,55.1,0.374,55.1561,3893.631
 11:15:45.301,40,40,7.74,305.8,0.9,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,0.8415,55.226225,3873.333819
 11:15:46.094,40,40,7.56,305.8,0,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0,55.2,3880.912043
 11:15:46.886,40,40,7.45,305.8,-0.4,619,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.374,55.1439,3897.17305
 11:15:47.685,40,40,7.48,305.8,-0.2,621,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,-0.187,55.07195,3918.128065
 11:15:48.485,40,40,7.45,305.8,-0.3,619,40,0,1,400,50,240,35,20,-17.4,46,55.1,-0.2805,55.057925,3922.225868
 11:15:49.283,40,40,7.62,305.8,0.3,615,40,0,1,400,50,240,35,20,-17.4,46,55.1,0.2805,55.142075,3897.703182
 11:15:50.080,40,40,7.77,305.8,0.4,615,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:15:50.885,40,40,7.46,305.8,-0.1,619,40,0,1,400,50,240,35,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:15:51.683,40,40,7.54,305.8,0.1,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.0935,55.214025,3876.857403
 11:15:52.483,40,40,7.51,305.8,0.1,615,40,0,1,400,50,240,35,20,-17.4,46,55.3,0.0935,55.314025,3848.06984
 11:15:53.283,40,40,7.49,305.8,0,616,40,0,1,400,50,240,35,20,-17.4,46,55.3,0,55.3,3852.094372
 11:15:54.087,40,40,7.44,305.8,-0.4,614,40,0,1,400,49.9,240,35,20,-17.4,46,55.3,-0.374,55.2439,3868.234633
 11:15:54.889,40,40,7.45,305.8,-0.4,609,40,0,1,400,49.9,240,35,20,-17.4,46,55.3,-0.374,55.2439,3868.234633
 11:15:55.696,40,40,7.68,305.8,0.8,603,40,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.748,55.4122,3820.015605
 11:15:56.505,40,40,7.75,305.8,0.4,600,40,0,1,400,50,240,35,20,-17.4,46,55.3,0.374,55.3561,3836.021456
 11:15:57.304,40,40,7.75,305.8,0.3,603,40,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.2805,55.342075,3840.033387
 11:15:58.113,40,40,7.52,305.8,-0.3,606,40,0,1,400,50,240,35,20,-17.4,46,55.3,-0.2805,55.257925,3864.193238
 11:15:58.922,40,40,7.73,305.8,1,608,40,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.935,55.44025,3812.037741
 11:15:59.728,40,40,7.82,305.8,0.7,613,40,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.6545,55.398175,3824.010796
 11:16:00.542,40,40,7.66,305.8,-0.2,616,40,0,1,400,50,240,35,20,-17.4,46,55.3,-0.187,55.27195,3860.156066
 11:16:01.362,40,40,7.44,305.9,-0.5,618,40,0,1,400,50,240,35,20,-17.4,46,55.3,-0.4675,55.229875,3872.280254
 11:16:02.170,40,40,7.62,305.8,0.6,618,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:16:02.978,40,40,7.75,305.8,0.6,617,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:16:03.789,40,40,7.52,305.8,-0.6,623,40,0,1,400,50,240,35,20,-17.4,46,55,-0.561,54.91585,3963.979494
 11:16:04.612,40,40,7.59,305.8,0,617,40,0,1,400,50,240,35,20,-17.4,46,55,0,55,3939.195756
 11:16:05.425,40,40,7.73,305.7,1,610,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.935,55.14025,3898.233387
 11:16:06.240,40,40,7.43,305.8,-0.7,600,40,0,1,400,49.9,240,35,20,-17.4,46,55,-0.6545,54.901825,3968.125251
 11:16:07.057,40,40,7.59,305.8,0.2,596,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:16:07.873,40,40,7.66,305.8,0.8,608,40,0,1,400,50,240,35,20,-17.4,46,55,0.748,55.1122,3906.391642
 11:16:08.691,40,40,7.6,305.8,0,615,40,0,1,400,50,240,35,20,-17.4,46,55.2,0,55.2,3880.912043
 11:16:09.510,40,40,7.58,305.8,-0.4,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.374,55.1439,3897.17305
 11:16:10.334,40,40,7.43,305.9,0.1,618,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.0935,55.214025,3876.857403
 11:16:11.152,40,40,7.75,305.8,0.7,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.6545,55.298175,3852.618372
 11:16:11.973,40,40,7.7,305.8,0.6,623,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.561,55.08415,3914.56697
 11:16:12.790,40,40,7.61,305.8,0.2,621,40,0,1,400,50,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:16:13.609,40,40,7.43,305.8,-0.2,617,40,0,1,400,49.9,240,35,20,-17.4,46,55,-0.187,54.97195,3947.439737
 11:16:14.443,40,40,7.63,305.8,0.3,617,40,0,1,400,50,240,35,20,-17.4,46,55,0.2805,55.042075,3926.862054
 11:16:15.268,40,40,7.64,305.8,0.2,619,40,0,1,400,50,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:16:16.088,40,40,7.59,305.8,-0.3,613,40,0,1,400,49.9,240,35,20,-17.4,46,55,-0.2805,54.957925,3951.568195
 11:16:16.915,40,40,7.39,305.8,-0.8,603,40,0,1,400,49.9,240,35,20,-17.4,46,55,-0.748,54.8878,3972.275343
 11:16:17.736,40,40,7.36,305.8,-0.4,603,40,0,1,400,49.9,240,35,20,-17.4,46,55,-0.374,54.9439,3955.700971
 11:16:18.563,40,40,7.49,305.8,-0.3,601,40,0,1,400,50,240,35,20,-17.4,46,55,-0.2805,54.957925,3951.568195
 11:16:19.389,40,40,7.58,305.8,-0.7,600,40,0,1,399,50,240,35,20,-17.4,46,55,-0.6545,54.901825,3968.125251
 11:16:20.219,40,40,7.51,305.8,0.2,599,40,0,1,400,50,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:16:21.043,40,40,7.55,305.8,0.4,608,40,0,1,400,50,240,35,20,-17.4,46,55,0.374,55.0561,3922.759408
 11:16:21.881,40,40,7.74,305.8,0.2,607,40,0,1,400,50,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:16:22.712,40,40,7.38,305.8,-0.7,605,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.6545,55.101825,3909.413502
 11:16:23.545,40,40,7.57,305.8,0.5,615,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.4675,55.270125,3860.681164
 11:16:24.381,40,40,7.75,305.8,0.3,615,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.2805,55.242075,3868.760829
 11:16:25.216,40,40,7.45,305.8,-0.6,614,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.561,55.11585,3905.329085
 11:16:26.045,40,40,7.63,305.8,0.7,622,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.6545,55.298175,3852.618372
 11:16:26.879,40,40,7.81,305.8,0.4,621,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:16:27.718,40,40,7.6,305.8,0.1,617,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.0935,55.214025,3876.857403
 11:16:28.552,40,40,7.78,305.8,0.4,623,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.374,55.2561,3864.718885
 11:16:29.390,40,40,7.62,305.8,-0.5,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,-0.4675,55.129875,3901.248936
 11:16:30.230,40,40,7.57,305.9,0.2,615,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.187,55.22805,3872.807
 11:16:31.066,40,40,7.64,305.8,0.3,618,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.2805,55.242075,3868.760829
 11:16:31.904,40,40,7.7,305.8,0.7,612,40,0,1,400,49.9,240,35,20,-17.4,46,55.2,0.6545,55.298175,3852.618372
 11:16:32.746,40,40,7.66,305.8,0.8,618,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.748,55.3122,3848.593293
 11:16:33.584,40,40,7.59,305.8,-0.1,615,40,0,1,400,50,240,35,20,-17.4,46,55.2,-0.0935,55.185975,3884.970922
 11:16:34.424,40,40,7.74,305.8,0.8,613,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.748,55.3122,3848.593293
 11:16:35.275,40,40,7.84,305.8,1,619,40,0,1,400,50,240,35,20,-17.4,46,55.2,0.935,55.34025,3840.555747
 11:16:36.122,40,40,7.66,305.8,0.7,613,40,0,1,400,50,240,35,20,-17.4,46,55,0.6545,55.098175,3910.47717
 11:16:36.961,40,40,7.55,305.8,-0.4,619,40,0,1,400,50,240,35,20,-17.4,46,55,-0.374,54.9439,3955.700971
 11:16:37.808,40,40,7.43,305.9,0,614,40,0,1,399,49.9,240,35,20,-17.4,46,55,0,55,3939.195756
 11:16:38.653,40,40,7.78,305.8,0.2,620,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.187,55.02805,3930.968991
 11:16:39.496,40,40,7.75,305.8,0.5,612,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,0.4675,55.170125,3889.563073
 11:16:40.343,40,40,7.54,305.8,0.4,615,40,0,1,400,49.9,240,35,20,-17.4,46,55.1,0.374,55.1561,3893.631
 11:16:41.190,40,40,7.6,305.8,-0.6,609,40,0,1,400,49.9,240,35,20,-17.4,46,54.9,-0.561,54.81585,3993.634182
 11:16:42.036,40,40,7.34,305.9,-0.2,612,40,0,1,400,49.9,240,35,20,-17.4,46,54.9,-0.187,54.87195,3976.97069
 11:16:42.884,40,40,7.59,305.8,0,607,40,0,1,400,50,240,35,20,-17.4,46,54.9,0,54.9,3968.665035
 11:16:43.736,40,40,7.34,305.8,-0.3,610,40,0,1,400,50,240,35,20,-17.4,46,54.9,-0.2805,54.857925,3981.130033
 11:16:44.591,40,40,7.63,305.8,-0.3,604,40,0,1,400,49.9,240,35,20,-17.4,46,54.9,-0.2805,54.857925,3981.130033
 11:16:45.481,40,40,7.66,305.8,0.1,604,40,0,1,400,50,240,35,20,-17.4,46,54.9,0.0935,54.914025,3964.518715
 11:16:46.340,40,40,7.46,305.8,0,603,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,0,55.4,3823.490686
 11:16:47.191,40,40,7.6,305.8,-0.1,597,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,-0.0935,55.385975,3827.489511
 11:16:48.046,40,40,7.67,305.8,1,601,40,0,1,400,50,240,35,20,-17.4,46,55.4,0.935,55.54025,3783.731496
 11:16:48.907,40,40,7.43,305.8,0.2,606,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,0.187,55.42805,3815.505565
 11:16:49.781,40,40,7.7,305.8,0.1,616,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,0.0935,55.414025,3819.496039
 11:16:50.638,40,40,7.47,305.8,-0.6,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,-0.561,55.31585,3847.546458
 11:16:51.496,40,40,7.78,305.8,1.1,621,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,1.0285,55.554275,3779.778387
 11:16:52.356,40,40,7.46,305.9,0.1,625,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,0.0935,55.414025,3819.496039
 11:16:53.214,40,40,7.61,305.8,-0.5,617,40,0,1,400,49.9,240,35,20,-17.4,46,55.4,-0.4675,55.329875,3843.526678
 11:16:54.077,40,40,7.75,305.8,0.5,612,40,0,1,400,49.9,240,35,20,-17.4,46,55,0.4675,55.070125,3918.661048
 11:16:54.937,40,40,7.39,305.8,-0.8,599,40,0,1,400,50,240,35,20,-17.4,46,55,-0.748,54.8878,3972.275343
 11:16:55.798,50,40.39,7.69,309.2,0.9,603,40.59,0,1,400,49.9,240,35,20,-17.4,46,55.5,0.8415,55.626225,3759.563296
 11:16:56.665,50,44.72,7.56,341.7,1,606,44.92,0,1,400,49.9,240,35,20,-17.4,46,55.5,0.935,55.64025,3755.635438
 11:16:57.527,50,49.03,6.04,374,0.4,625,49.23,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.374,55.3561,3836.021456
 11:16:58.392,50,50,6.11,380.4,0.7,581,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.6545,55.398175,3824.010796
 11:16:59.262,50,50,5.96,380.3,0.8,583,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.748,55.4122,3820.015605
 11:17:00.123,50,50,5.71,380.3,0.6,588,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.561,55.38415,3828.010165
 11:17:00.988,50,50,5.75,380.4,0,617,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0,55.3,3852.094372
 11:17:01.856,50,50,5.99,380.5,1.1,656,50,0,1,400,49.8,240,35,20,-17.4,46,55.3,1.0285,55.454275,3808.055059
 11:17:02.720,50,50,6.43,380.5,0.7,682,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.6545,55.398175,3824.010796
 11:17:03.592,50,50,6.13,380.6,0.2,695,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.187,55.32805,3844.049513
 11:17:04.466,50,50,6.05,380.6,0.2,691,50,0,1,400,50,240,35,20,-17.4,46,55.3,0.187,55.32805,3844.049513
 11:17:05.331,50,50,5.79,380.6,0,692,50,0,1,400,50,240,35,20,-17.4,46,55.3,0,55.3,3852.094372
 11:17:06.207,50,50,5.98,380.6,-0.2,695,50,0,1,399,49.9,240,35,20,-17.4,46,55.3,-0.187,55.27195,3860.156066
 11:17:07.083,50,50,6.45,380.6,0.5,695,50,0,1,400,50,240,35,20,-17.4,46,55.3,0.4675,55.370125,3832.013717
 11:17:07.951,50,50,6.33,380.7,0.2,687,50,0,1,400,49.9,240,35,20,-17.4,46,55.4,0.187,55.42805,3815.505565
 11:17:08.826,50,50,6.19,380.7,-0.1,663,50,0,1,400,50,240,35,20,-17.4,46,55.4,-0.0935,55.385975,3827.489511
 11:17:09.704,50,50,6.06,380.7,0.4,615,50,0,1,400,49.9,240,35,20,-17.4,46,55.4,0.374,55.4561,3807.53712
 11:17:10.576,50,50,6.03,380.7,1,579,50,0,1,399,49.9,240,35,20,-17.4,46,55.4,0.935,55.54025,3783.731496
 11:17:11.452,50,50,6.21,380.8,0,580,50,0,1,400,49.9,240,35,20,-17.4,46,55.4,0,55.4,3823.490686
 11:17:12.330,50,50,6.64,380.8,-0.4,582,50,0,1,400,49.9,240,35,20,-17.4,46,55.4,-0.374,55.3439,3839.511098
 11:17:13.207,50,50,6.58,380.9,-0.4,581,50,0,1,399,49.9,240,35,20,-17.4,46,55.4,-0.374,55.3439,3839.511098
 11:17:14.086,50,50,6.45,380.9,-0.3,579,50,0,1,400,49.9,240,35,20,-17.4,46,55.4,-0.2805,55.357925,3835.499713
 11:17:14.980,50,50,6.72,380.8,0.5,578,50,0,1,399,49.9,240,35,20,-17.4,46,55.4,0.4675,55.470125,3803.55914
 11:17:15.872,50,50,6.81,380.9,0,580,50,0,1,399,49.9,240,35,20,-17.4,46,55.4,0,55.4,3823.490686
 11:17:16.763,50,50,7.22,380.9,0.5,582,50,0,1,399,49.9,240,34,20,-17.4,46,55.4,0.4675,55.470125,3803.55914
 11:17:17.677,50,50,6.84,380.9,0.3,580,50,0,1,399,50,240,34,20,-17.4,46,55.4,0.2805,55.442075,3811.51926
 11:17:18.601,50,50,6.71,380.9,0.4,579,50,0,1,399,49.9,240,34,20,-17.4,46,55.4,0.374,55.4561,3807.53712
 11:17:19.487,50,50,6.5,380.9,-0.5,577,50,0,1,400,49.9,240,34,20,-17.4,46,55.4,-0.4675,55.329875,3843.526678
 11:17:20.369,50,50,6.72,380.9,-0.5,579,50,0,1,399,50,240,34,20,-17.4,46,55.4,-0.4675,55.329875,3843.526678
 11:17:21.250,50,50,6.84,380.9,-0.4,581,50,0,1,399,49.9,240,34,20,-17.4,46,55.4,-0.374,55.3439,3839.511098
 11:17:22.153,50,50,6.55,380.8,-0.1,581,50,0,1,400,49.9,240,34,20,-17.4,46,55.4,-0.0935,55.385975,3827.489511
 11:17:23.052,50,50,6.25,380.8,-0.4,580,50,0,1,399,50,240,34,20,-17.4,46,55.3,-0.374,55.2439,3868.234633
 11:17:23.948,50,50,5.98,380.6,0,579,50,0,1,400,49.9,240,34,20,-17.4,46,55.3,0,55.3,3852.094372
 11:17:24.853,50,50,5.88,380.5,1,579,50,0,1,399,49.9,240,34,20,-17.4,46,55.3,0.935,55.44025,3812.037741
 11:17:25.737,50,50,6.06,380.5,1,579,50,0,1,399,49.9,240,34,20,-17.4,46,55.3,0.935,55.44025,3812.037741
 11:17:26.621,50,50,6.27,380.4,0.6,582,50,0,1,399,49.9,240,34,20,-17.4,46,55.3,0.561,55.38415,3828.010165
 11:17:27.514,50,50,6.03,380.3,0.9,581,50,0,1,400,49.9,240,34,20,-17.4,46,55.4,0.8415,55.526225,3787.688739
 11:17:28.402,50,50,5.84,380.3,0.7,583,50,0,1,399,49.9,240,34,20,-17.4,46,55.4,0.6545,55.498175,3795.615645
 11:17:29.290,50,50,5.62,380.3,0.3,590,50,0,1,400,49.9,240,34,20,-17.4,46,55.4,0.2805,55.442075,3811.51926
 11:17:30.190,50,50,5.61,380.4,0.2,615,50,0,1,399,50,240,34,20,-17.4,46,55.4,0.187,55.42805,3815.505565
 11:17:31.079,50,50,5.93,380.5,0.7,648,50,0,1,400,49.9,240,34,20,-17.4,46,55.4,0.6545,55.498175,3795.615645
 11:17:31.969,50,50,5.98,380.5,-0.2,674,50,0,1,399,49.9,240,34,20,-17.4,46,55.4,-0.187,55.37195,3831.492519
 11:17:32.863,50,50,6.34,380.5,0.3,693,50,0,1,400,49.9,240,34,20,-17.4,46,55.4,0.2805,55.442075,3811.51926
 11:17:33.756,50,50,6.35,380.6,0.8,700,50,0,1,399,49.9,240,34,20,-17.4,46,55.4,0.748,55.5122,3791.65012
 11:17:35.213,50,50,6.17,380.6,0.2,699,50,0,1,400,49.9,240,35,20,-17.4,46,55.4,0.187,55.42805,3815.505565
 11:17:36.119,50,50,5.98,380.6,0.8,695,50,0,1,399,49.9,240,35,20,-17.4,46,55.4,0.748,55.5122,3791.65012
 11:17:37.025,50,50,5.9,380.6,0.1,693,50,0,1,399,49.8,240,35,20,-17.4,46,55.4,0.0935,55.414025,3819.496039
 11:17:37.926,50,50,5.94,380.6,0.1,696,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.0935,55.314025,3848.06984
 11:17:38.821,50,50,6.07,380.6,0.5,699,50,0,1,399,49.9,240,35,20,-17.4,46,55.3,0.4675,55.370125,3832.013717
 11:17:39.720,50,50,6.25,380.6,0.7,696,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.6545,55.398175,3824.010796
 11:17:40.623,50,50,6.43,380.6,0.2,697,50,0,1,399,49.8,240,35,20,-17.4,46,55.3,0.187,55.32805,3844.049513
 11:17:41.524,50,50,6.53,380.7,0,688,50,0,1,399,49.9,240,35,20,-17.4,46,55.3,0,55.3,3852.094372
 11:17:42.423,50,50,6.48,380.7,0.3,674,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.2805,55.342075,3840.033387
 11:17:43.330,50,50,6.05,380.7,0.2,656,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.187,55.32805,3844.049513
 11:17:44.232,50,50,5.94,380.7,0.6,629,50,0,1,399,49.9,240,35,20,-17.4,46,55.3,0.561,55.38415,3828.010165
 11:17:45.662,50,50,5.99,380.7,0.4,590,50,0,1,400,50,240,35,20,-17.4,46,55.3,0.374,55.3561,3836.021456
 11:17:47.125,50,50,5.98,380.7,0.1,581,50,0,1,399,49.9,240,35,20,-17.4,46,55.3,0.0935,55.314025,3848.06984
 11:17:48.031,50,50,5.85,380.7,0.4,579,50,0,1,399,49.9,240,35,20,-17.4,46,55.3,0.374,55.3561,3836.021456
 11:17:49.500,50,50,6.19,380.7,0.7,579,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.6545,55.398175,3824.010796
 11:17:50.666,50,50,6.17,380.7,0.2,580,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.187,55.32805,3844.049513
 11:17:51.586,50,50,6.21,380.8,-0.2,579,50,0,1,400,50,240,35,20,-17.4,46,55.3,-0.187,55.27195,3860.156066
 11:17:52.501,50,50,6.4,380.8,0.7,580,50,0,1,400,50,240,35,20,-17.4,46,55.3,0.6545,55.398175,3824.010796
 11:17:53.431,50,50,6.16,380.8,0.3,579,50,0,1,400,49.9,240,35,20,-17.4,46,55.3,0.2805,55.342075,3840.033387
 11:17:55.453,50,50,6.31,380.8,0.8,581,50,0,1,400,50,240,34,20,-17.4,46,55.3,0.748,55.4122,3820.015605
 11:17:56.917,50,50,6.53,380.8,1,580,50,0,1,399,50,240,34,20,-17.4,46,55.3,0.935,55.44025,3812.037741
 11:17:58.108,50,50,6.42,380.8,-0.5,580,50,0,1,399,50,240,34,20,-17.4,46,55.3,-0.4675,55.229875,3872.280254
 11:17:59.291,50,50,6.6,380.8,0,581,50,0,1,399,49.9,240,34,20,-17.4,46,55.3,0,55.3,3852.094372
 11:18:00.211,50,50,6.6,380.8,0.2,581,50,0,1,399,49.9,240,34,20,-17.4,46,55.3,0.187,55.32805,3844.049513
 11:18:01.406,50,50,6.66,380.8,-0.4,581,50,0,1,400,50,240,34,20,-17.4,46,55.3,-0.374,55.2439,3868.234633
 11:18:02.576,50,50,6.76,380.8,0.8,582,50,0,1,400,49.9,240,34,20,-17.4,46,55.3,0.748,55.4122,3820.015605
 11:18:03.492,50,50,6.54,380.8,0.2,583,50,0,1,399,49.9,240,34,20,-17.4,46,55.3,0.187,55.32805,3844.049513
 11:18:05.270,50,50,6.42,380.9,-0.2,580,50,0,1,400,50,240,34,20,-17.4,46,55.1,-0.187,55.07195,3918.128065
 11:18:06.185,50,50,6.43,380.9,-0.5,579,50,0,1,400,49.9,240,34,20,-17.4,46,55.1,-0.4675,55.029875,3930.434334
