Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature
 15:32:46.698,   48.17,   48.17,   86.28,  371.20,   46.30,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:47.843,   48.17,   48.17,   82.49,  371.10,   42.90,  590.00,   48.17,  199.80,    0.00,  399.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:48.993,   48.17,   48.17,   81.61,  370.90,   43.60,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:50.144,   48.16,   48.16,   80.86,  371.00,   45.40,  583.00,   48.16,  199.80,    0.00,  398.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:51.298,   48.17,   48.17,   85.53,  371.10,   43.50,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:52.449,   48.17,   48.17,   81.66,  371.10,   39.40,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:53.599,   48.17,   48.16,   81.08,  370.90,   44.70,  587.00,   48.16,  199.80,    0.00,  398.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:54.747,   48.17,   48.17,   83.11,  371.20,   45.40,  583.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:55.904,   48.16,   48.17,   83.86,  371.10,   44.40,  592.00,   48.16,  199.80,    0.00,  400.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:57.073,   48.17,   48.17,   81.92,  371.00,   43.00,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:58.218,   48.16,   48.16,   80.82,  371.00,   45.80,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:32:59.372,   48.16,   48.16,   85.80,  371.10,   45.70,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:00.529,   48.17,   48.17,   81.35,  371.10,   39.40,  590.00,   48.17,  199.80,    0.00,  400.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:01.690,   48.16,   48.16,   80.60,  371.00,   45.40,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:02.845,   48.16,   48.16,   85.80,  371.20,   45.50,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:03.999,   48.17,   48.16,   82.93,  371.10,   43.10,  590.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:05.161,   48.17,   48.17,   80.82,  371.00,   44.10,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:06.319,   48.17,   48.17,   84.39,  371.20,   44.60,  584.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:07.480,   48.17,   48.16,   82.54,  371.10,   43.60,  590.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:08.635,   48.17,   48.17,   81.79,  371.00,   43.40,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:09.798,   48.16,   48.16,   84.39,  371.10,   43.90,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:10.960,   48.17,   48.17,   82.27,  371.10,   41.90,  590.00,   48.17,  199.80,    0.00,  400.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:12.124,   48.16,   48.17,   80.47,  371.00,   45.50,  588.00,   48.16,  199.80,    0.00,  398.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:13.283,   48.17,   48.16,   86.46,  371.10,   45.40,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:14.448,   48.16,   48.16,   82.23,  371.00,   39.40,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:15.612,   48.16,   48.16,   82.05,  371.10,   45.60,  584.00,   48.17,  199.80,    0.00,  398.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:16.772,   48.17,   48.17,   83.42,  371.10,   43.60,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:17.940,   48.16,   48.16,   80.42,  370.90,   44.60,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:19.108,   48.17,   48.17,   86.42,  371.10,   45.60,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:20.274,   48.16,   48.16,   82.41,  371.00,   41.20,  586.00,   48.16,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:21.437,   48.17,   48.17,   82.05,  371.10,   45.90,  583.00,   48.17,  199.80,    0.00,  399.00,   49.90,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:22.599,   48.17,   48.17,   82.98,  371.10,   42.20,  590.00,   48.17,  199.80,    0.00,  400.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:23.766,   48.17,   48.16,   80.78,  371.00,   45.60,  585.00,   48.16,  199.80,    0.00,  398.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:24.936,   48.16,   48.16,   84.43,  371.10,   44.60,  591.00,   48.16,  199.80,    0.00,  399.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:26.105,   48.17,   48.17,   80.60,  371.00,   43.90,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  948.00,   37.00,    2.23,  -11.50,   32.00
 15:33:27.272,   48.16,   48.16,   85.67,  371.10,   45.20,  590.00,   48.16,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:28.442,   48.17,   48.17,   81.35,  370.90,   43.80,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:29.623,   48.17,   48.16,   85.67,  371.10,   44.70,  590.00,   48.16,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:30.797,   48.17,   48.17,   80.95,  371.00,   45.00,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:31.967,   48.17,   48.16,   86.11,  371.10,   44.70,  589.00,   48.16,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:33.136,   48.16,   48.16,   81.00,  371.00,   43.80,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:34.309,   48.16,   48.16,   85.40,  371.10,   45.00,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:35.481,   48.17,   48.17,   81.22,  371.00,   44.30,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:36.657,   48.17,   48.17,   85.84,  371.10,   45.40,  590.00,   48.17,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:37.835,   48.17,   48.17,   81.00,  371.00,   43.80,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:39.013,   48.16,   48.16,   85.23,  371.10,   44.50,  588.00,   48.16,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:40.189,   48.15,   48.16,   81.48,  370.90,   43.40,  585.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:41.371,   48.16,   48.16,   85.93,  371.10,   45.80,  589.00,   48.16,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:42.556,   48.16,   48.17,   80.95,  370.90,   44.00,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:43.732,   48.16,   48.16,   86.59,  371.10,   46.20,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:44.916,   48.16,   48.16,   81.83,  371.00,   44.40,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:46.092,   48.16,   48.16,   86.77,  371.10,   46.90,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:47.267,   48.17,   48.16,   82.19,  371.00,   41.90,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:48.449,   48.16,   48.16,   85.31,  371.10,   45.30,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:49.628,   48.15,   48.16,   81.74,  371.00,   37.70,  588.00,   48.16,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:50.807,   48.17,   48.16,   83.38,  371.10,   43.90,  586.00,   48.17,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:51.992,   48.16,   48.16,   81.74,  371.00,   39.90,  589.00,   48.17,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:53.177,   48.18,   48.17,   82.80,  371.10,   45.40,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:54.355,   48.16,   48.17,   82.45,  371.10,   41.30,  591.00,   48.17,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:55.536,   48.17,   48.17,   80.95,  371.00,   45.70,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:56.716,   48.16,   48.16,   83.16,  371.00,   44.00,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:57.899,   48.16,   48.16,   80.33,  370.90,   44.70,  586.00,   48.16,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:33:59.084,   48.17,   48.16,   85.62,  371.10,   44.40,  589.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:00.275,   48.17,   48.17,   80.78,  371.00,   44.60,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:01.460,   48.16,   48.16,   86.11,  371.10,   45.60,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:02.647,   48.17,   48.16,   82.01,  371.00,   43.00,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:03.835,   48.16,   48.16,   86.72,  371.10,   46.20,  586.00,   48.16,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:05.019,   48.16,   48.16,   81.66,  371.00,   40.40,  588.00,   48.16,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:06.205,   48.16,   48.16,   83.02,  371.10,   45.10,  584.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:07.391,   48.16,   48.16,   81.83,  371.00,   40.80,  590.00,   48.16,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:08.581,   48.15,   48.16,   81.35,  371.00,   45.40,  585.00,   48.15,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:09.772,   48.17,   48.16,   82.32,  371.10,   42.60,  590.00,   48.17,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:10.962,   48.16,   48.16,   80.78,  371.00,   46.00,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:12.163,   48.15,   48.16,   81.79,  371.00,   41.90,  590.00,   48.16,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:13.353,   48.17,   48.16,   80.91,  371.00,   45.10,  584.00,   48.17,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:14.540,   48.16,   48.16,   82.54,  371.10,   42.90,  591.00,   48.16,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:15.731,   48.17,   48.17,   81.17,  371.00,   46.00,  586.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:16.926,   48.17,   48.17,   82.80,  371.10,   42.90,  591.00,   48.17,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:18.118,   48.17,   48.17,   80.51,  371.10,   45.30,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:19.312,   48.16,   48.16,   82.10,  371.00,   42.10,  589.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:20.505,   48.16,   48.17,   81.66,  371.00,   46.30,  584.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:21.698,   48.16,   48.17,   82.41,  371.10,   40.30,  588.00,   48.17,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:22.894,   48.17,   48.17,   83.60,  371.10,   45.10,  584.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:24.155,   48.17,   48.17,   80.95,  371.00,   44.80,  584.00,   48.16,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:25.388,   48.16,   48.16,   82.67,  371.00,   42.70,  587.00,   48.17,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:26.602,   48.17,   48.16,   83.73,  371.10,   45.00,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:27.800,   48.17,   48.17,   81.17,  371.10,   46.00,  586.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:29.009,   48.17,   48.17,   81.48,  371.00,   37.90,  588.00,   48.17,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:30.250,   48.17,   48.17,   83.24,  371.10,   43.20,  591.00,   48.17,  199.80,    0.00,  400.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:31.477,   48.16,   48.16,   84.74,  371.10,   44.30,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:32.676,   48.17,   48.17,   82.89,  371.00,   43.40,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:33.876,   48.16,   48.16,   85.31,  371.10,   45.00,  590.00,   48.16,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:35.078,   48.16,   48.16,   80.73,  371.00,   45.00,  587.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:36.278,   48.17,   48.17,   81.88,  371.10,   41.50,  591.00,   48.17,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:37.482,   48.16,   48.17,   83.46,  371.10,   44.80,  585.00,   48.17,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:38.685,   48.17,   48.16,   82.19,  371.00,   42.60,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:39.891,   48.15,   48.16,   85.09,  371.10,   44.00,  591.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:41.088,   48.16,   48.16,   79.67,  370.90,   44.50,  585.00,   48.16,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:42.291,   48.16,   48.16,   81.97,  371.00,   41.10,  588.00,   48.16,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:43.495,   48.17,   48.17,   86.11,  371.10,   44.90,  584.00,   48.17,  199.80,    0.00,  399.00,   50.00,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:44.701,   48.16,   48.16,   80.91,  371.00,   43.80,  586.00,   48.17,  199.80,    0.00,  398.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:45.914,   48.17,   48.17,   82.14,  371.10,   43.40,  591.00,   48.17,  199.80,    0.00,  400.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:47.128,   48.15,   48.15,   84.43,  371.10,   44.30,  584.00,   48.15,  199.80,    0.00,  399.00,   49.90,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:48.341,   48.16,   48.16,   80.60,  370.90,   44.70,  588.00,   48.17,  199.80,    0.00,  399.00,   50.10,  949.00,   37.00,    2.23,  -11.50,   32.00
 15:34:49.546,   48.17,   48.17,   83.73,  371.10,   44.40,  592.00,   48.17,  199.80,    0.00,  399.00,   50.10,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:50.757,   48.17,   48.16,   81.88,  371.00,   45.10,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:51.967,   48.17,   48.17,   82.76,  371.10,   42.40,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:53.175,   48.17,   48.16,   85.62,  371.10,   44.40,  588.00,   48.17,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:54.394,   48.17,   48.17,   81.17,  371.00,   46.40,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:55.609,   48.16,   48.16,   82.36,  371.00,   41.60,  586.00,   48.16,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:56.822,   48.16,   48.17,   84.74,  371.10,   45.10,  591.00,   48.15,  199.80,    0.00,  400.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:58.036,   48.17,   48.16,   81.74,  371.10,   45.50,  584.00,   48.16,  199.80,    0.00,  398.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:34:59.251,   48.16,   48.16,   81.30,  370.90,   43.20,  587.00,   48.17,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:00.463,   48.16,   48.17,   83.07,  371.10,   43.60,  591.00,   48.16,  199.80,    0.00,  400.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:01.679,   48.17,   48.17,   84.61,  371.20,   44.70,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:02.891,   48.16,   48.16,   81.13,  371.00,   44.50,  586.00,   48.16,  199.80,    0.00,  398.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:04.106,   48.17,   48.17,   81.70,  371.00,   41.80,  589.00,   48.17,  199.80,    0.00,  400.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:05.320,   48.17,   48.16,   86.55,  371.10,   45.50,  588.00,   48.16,  199.80,    0.00,  399.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:06.538,   48.16,   48.16,   80.82,  371.00,   46.10,  585.00,   48.16,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:07.749,   48.16,   48.17,   83.02,  371.00,   43.20,  587.00,   48.17,  199.80,    0.00,  399.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:08.968,   48.17,   48.17,   82.63,  371.10,   42.60,  590.00,   48.17,  199.80,    0.00,  400.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:10.181,   48.16,   48.16,   85.89,  371.10,   44.30,  585.00,   48.17,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:11.403,   48.16,   48.16,   80.47,  371.00,   44.90,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:12.617,   48.16,   48.16,   82.27,  370.90,   42.10,  587.00,   48.16,  199.80,    0.00,  400.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:13.834,   48.17,   48.16,   82.76,  371.00,   43.00,  591.00,   48.16,  199.80,    0.00,  400.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:15.048,   48.16,   48.16,   86.28,  371.20,   45.50,  585.00,   48.17,  199.80,    0.00,  398.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:16.270,   48.17,   48.17,   80.60,  371.00,   45.80,  584.00,   48.16,  199.80,    0.00,  398.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:17.487,   48.17,   48.17,   82.14,  371.00,   42.00,  587.00,   48.17,  199.80,    0.00,  400.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:18.702,   48.17,   48.17,   82.89,  371.10,   43.80,  591.00,   48.17,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:19.920,   48.16,   48.16,   86.37,  371.10,   45.00,  587.00,   48.17,  199.80,    0.00,  400.00,   50.00,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:21.134,   48.16,   48.16,   80.25,  370.90,   46.30,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
 15:35:22.360,   48.17,   48.17,   82.45,  371.00,   42.40,  587.00,   48.16,  199.80,    0.00,  399.00,   49.90,  950.00,   37.00,    2.23,  -11.50,   32.00
